order,B_time,B_split,B_util,BPlus_time,BPlus_split,BPlus_util,BStar_time,BStar_split,BStar_util
4099,35,31,0.739279,38,31,0.739508,56,24,0.903563
4100,37,31,0.739098,36,31,0.739327,57,26,0.841043
4101,36,31,0.738918,36,31,0.739147,55,25,0.870868
4102,38,31,0.738738,35,31,0.738967,54,25,0.870655
4103,37,31,0.738558,36,31,0.738787,56,25,0.870443
4104,37,31,0.738378,36,31,0.738607,57,26,0.840223
4105,37,31,0.738198,36,31,0.738427,55,25,0.870019
4106,36,31,0.738018,37,31,0.738247,56,28,0.785632
4107,37,31,0.737839,36,31,0.738067,54,25,0.869595
4108,36,31,0.737659,36,31,0.737888,55,26,0.839405
4109,36,31,0.737479,36,31,0.737708,56,26,0.839201
4110,40,31,0.7373,36,31,0.737529,57,25,0.868961
4111,37,31,0.737121,37,31,0.737349,54,26,0.838792
4112,36,31,0.736941,35,31,0.73717,70,26,0.838588
4113,40,31,0.736762,37,31,0.736991,56,25,0.868327
4114,36,31,0.736583,38,31,0.736811,56,26,0.838181
4115,38,31,0.736404,36,31,0.736632,57,24,0.90005
4116,36,31,0.736225,36,31,0.736453,55,25,0.867694
4117,36,31,0.736046,35,31,0.736275,54,25,0.867483
4118,42,31,0.735868,36,31,0.736096,58,26,0.837367
4119,38,31,0.735689,37,31,0.735917,54,25,0.867062
4120,37,31,0.73551,36,31,0.735738,57,25,0.866852
4121,37,31,0.735332,36,31,0.73556,55,25,0.866641
4122,35,31,0.735154,35,31,0.735381,57,25,0.866431
4123,39,31,0.734975,35,31,0.735203,57,24,0.898303
4124,39,31,0.734797,36,31,0.735025,54,26,0.836148
4125,38,31,0.734619,37,31,0.734847,57,24,0.897868
4126,36,31,0.734441,35,31,0.734669,55,25,0.865591
4127,36,31,0.734263,36,31,0.734491,57,24,0.897432
4128,35,31,0.734085,36,31,0.734313,57,25,0.865172
4129,38,31,0.733907,35,31,0.734135,56,24,0.896998
4130,38,31,0.73373,37,31,0.733957,58,25,0.864753
4131,38,31,0.733552,35,31,0.733779,55,24,0.896563
4132,37,31,0.733374,35,31,0.733602,56,25,0.864334
4133,37,31,0.733197,36,31,0.733424,57,24,0.89613
4134,37,31,0.73302,38,31,0.733247,55,25,0.863916
4135,38,31,0.732842,37,31,0.73307,57,24,0.895696
4136,38,31,0.732665,36,31,0.732892,56,25,0.863498
4137,38,31,0.732488,38,31,0.732715,56,25,0.863289
4138,37,31,0.732311,35,31,0.732538,56,25,0.863081
4139,36,31,0.732134,35,31,0.732361,59,27,0.805348
4140,36,31,0.731957,37,31,0.732184,59,25,0.862664
4141,36,31,0.73178,39,31,0.732007,55,26,0.832716
4142,37,31,0.731604,36,31,0.731831,58,26,0.832515
4143,36,31,0.731427,35,31,0.731654,53,25,0.862039
4144,38,31,0.731251,38,31,0.731477,58,25,0.861831
4145,37,31,0.731074,36,31,0.731301,59,25,0.861623
4146,36,31,0.730898,36,31,0.731125,55,26,0.831711
4147,36,31,0.730722,34,31,0.730948,54,25,0.861208
4148,35,31,0.730546,36,31,0.730772,55,25,0.861
4149,41,31,0.730369,36,31,0.730596,56,26,0.83111
4150,36,31,0.730194,38,31,0.73042,54,26,0.83091
4151,36,31,0.730018,35,31,0.730244,54,25,0.860378
4152,36,31,0.729842,38,31,0.730068,58,25,0.860171
4153,38,31,0.729666,38,31,0.729892,57,25,0.859964
4154,37,31,0.72949,38,31,0.729717,56,24,0.891599
4155,37,31,0.729315,37,31,0.729541,56,24,0.891385
4156,37,31,0.729139,36,31,0.729365,55,25,0.859343
4157,35,31,0.728964,36,31,0.72919,54,24,0.890956
4158,38,31,0.728789,35,31,0.729015,57,25,0.858929
4159,36,31,0.728613,36,31,0.728839,57,24,0.890527
4160,39,31,0.728438,37,31,0.728664,58,26,0.828912
4161,37,31,0.728263,35,31,0.728489,55,25,0.85831
4162,37,31,0.728088,36,31,0.728314,54,25,0.858104
4163,37,31,0.727913,37,31,0.728139,54,24,0.889672
4164,37,31,0.727738,36,31,0.727964,55,25,0.857692
4165,38,31,0.727564,36,31,0.727789,54,25,0.857486
4166,37,31,0.727389,36,31,0.727615,56,24,0.889031
4167,37,31,0.727215,37,31,0.72744,56,25,0.857074
4168,36,31,0.72704,36,31,0.727265,56,24,0.888605
4169,36,31,0.726866,36,31,0.727091,57,24,0.888391
4170,36,31,0.726691,36,31,0.726917,54,23,0.922339
4171,37,31,0.726517,34,31,0.726742,54,25,0.856252
4172,36,31,0.726343,38,31,0.726568,55,26,0.826528
4173,37,31,0.726169,36,31,0.726394,56,25,0.855842
4174,38,31,0.725995,37,31,0.72622,64,24,0.887327
4175,40,31,0.725821,37,31,0.726046,55,24,0.887115
4176,38,31,0.725647,36,31,0.725872,56,25,0.855227
4177,37,31,0.725474,35,31,0.725698,55,25,0.855022
4178,38,31,0.7253,36,31,0.725525,56,25,0.854818
4179,39,31,0.725126,36,31,0.725351,61,24,0.886266
4180,36,31,0.724953,35,31,0.725178,56,24,0.886054
4181,38,31,0.724779,35,31,0.725004,57,25,0.854204
4182,36,31,0.724606,38,31,0.724831,61,25,0.854
4183,36,31,0.724433,38,31,0.724658,57,24,0.885418
4184,37,31,0.72426,37,31,0.724484,57,25,0.853592
4185,37,31,0.724087,37,31,0.724311,55,23,0.919033
4186,36,31,0.723914,36,31,0.724138,55,24,0.884783
4187,38,31,0.723741,35,31,0.723965,57,25,0.85298
4188,37,31,0.723568,38,31,0.723792,54,25,0.852777
4189,38,31,0.723395,36,31,0.72362,56,26,0.823174
4190,38,31,0.723223,37,31,0.723447,54,24,0.883939
4191,37,31,0.72305,38,31,0.723274,55,26,0.822781
4192,35,31,0.722878,36,31,0.723102,56,24,0.883517
4193,37,31,0.722705,37,31,0.722929,56,24,0.883306
4194,37,31,0.722533,37,31,0.722757,58,25,0.851557
4195,39,31,0.722361,36,31,0.722585,54,25,0.851354
4196,36,31,0.722189,35,31,0.722412,64,25,0.851151
4197,38,31,0.722016,36,31,0.72224,58,24,0.882465
4198,37,31,0.721844,38,31,0.722068,55,26,0.821409
4199,38,31,0.721673,36,31,0.721896,55,24,0.882044
4200,40,31,0.721501,36,31,0.721724,55,24,0.881834
4201,39,31,0.721329,37,31,0.721553,52,24,0.881624
4202,38,31,0.721157,36,31,0.721381,58,24,0.881414
4203,39,31,0.720986,36,31,0.721209,56,24,0.881205
4204,38,31,0.720814,36,31,0.721038,57,25,0.849531
4205,37,31,0.720643,36,31,0.720866,55,24,0.880786
4206,37,31,0.720471,35,31,0.720695,56,25,0.849127
4207,38,31,0.7203,36,31,0.720524,55,25,0.848925
4208,37,31,0.720129,36,31,0.720352,57,25,0.848724
4209,38,31,0.719958,36,31,0.720181,60,24,0.879949
4210,37,31,0.719787,35,31,0.72001,57,24,0.87974
4211,37,31,0.719616,36,31,0.719839,56,24,0.879531
4212,37,31,0.719445,36,31,0.719668,56,25,0.847918
4213,37,31,0.719274,37,31,0.719497,58,23,0.912925
4214,38,31,0.719104,40,31,0.719327,63,24,0.878905
4215,38,31,0.718933,37,31,0.719156,55,26,0.818096
4216,37,31,0.718763,38,31,0.718985,57,24,0.878488
4217,37,31,0.718592,37,31,0.718815,58,23,0.912059
4218,37,31,0.718422,37,31,0.718644,54,25,0.846711
4219,37,31,0.718251,36,31,0.718474,56,25,0.846511
4220,37,31,0.718081,38,31,0.718304,55,25,0.84631
4221,37,31,0.717911,38,31,0.718134,53,24,0.877447
4222,37,31,0.717741,38,31,0.717964,56,25,0.845909
4223,37,31,0.717571,38,31,0.717794,55,24,0.877031
4224,39,31,0.717401,36,31,0.717624,53,24,0.876824
4225,36,31,0.717231,38,31,0.717454,55,24,0.876616
4226,37,31,0.717062,37,31,0.717284,57,24,0.876409
4227,37,31,0.716892,36,31,0.717114,59,24,0.876201
4228,39,31,0.716723,37,31,0.716945,55,25,0.844709
4229,36,31,0.716553,38,31,0.716775,55,25,0.844509
4230,37,31,0.716384,50,31,0.716606,57,24,0.87558
4231,37,31,0.716214,37,31,0.716436,56,25,0.84411
4232,37,31,0.716045,36,31,0.716267,60,24,0.875166
4233,37,31,0.715876,36,31,0.716098,58,24,0.87496
4234,37,31,0.715707,37,31,0.715929,55,24,0.874753
4235,36,31,0.715538,37,31,0.71576,55,24,0.874546
4236,37,31,0.715369,36,31,0.715591,55,24,0.87434
4237,38,31,0.7152,36,31,0.715422,57,24,0.874134
4238,38,31,0.715031,35,31,0.715253,57,24,0.873927
4239,36,31,0.714863,36,31,0.715084,52,24,0.873721
4240,36,31,0.714694,35,31,0.714916,55,25,0.842318
4241,37,31,0.714526,36,31,0.714747,57,24,0.873309
4242,38,31,0.714357,35,31,0.714579,59,24,0.873103
4243,37,31,0.714189,37,31,0.71441,56,24,0.872897
4244,37,31,0.714021,36,31,0.714242,53,23,0.906257
4245,37,31,0.713852,36,31,0.714074,55,24,0.872486
4246,36,31,0.713684,35,31,0.713905,54,23,0.90583
4247,35,31,0.713516,36,31,0.713737,56,25,0.84093
4248,36,31,0.713348,36,31,0.713569,57,24,0.87187
4249,38,31,0.71318,38,31,0.713401,57,24,0.871665
4250,37,31,0.713012,36,31,0.713234,54,24,0.87146
4251,37,31,0.712845,36,31,0.713066,56,25,0.840138
4252,37,31,0.712677,37,31,0.712898,55,23,0.904552
4253,37,31,0.71251,37,31,0.71273,56,24,0.870845
4254,39,31,0.712342,37,31,0.712563,55,25,0.839546
4255,37,31,0.712175,36,31,0.712395,53,25,0.839349
4256,37,31,0.712007,36,31,0.712228,55,24,0.870231
4257,35,31,0.71184,36,31,0.712061,58,24,0.870027
4258,39,31,0.711673,36,31,0.711893,54,23,0.903277
4259,38,31,0.711506,36,31,0.711726,56,25,0.83856
4260,37,31,0.711339,36,31,0.711559,55,24,0.869414
4261,35,31,0.711172,36,31,0.711392,53,24,0.86921
4262,36,31,0.711005,35,31,0.711225,54,24,0.869006
4263,36,31,0.710838,37,31,0.711059,59,25,0.837774
4264,36,31,0.710671,37,31,0.710892,55,24,0.868598
4265,38,31,0.710505,36,31,0.710725,62,24,0.868395
4266,36,31,0.710338,36,31,0.710558,54,24,0.868191
4267,35,31,0.710172,36,31,0.710392,56,25,0.836988
4268,37,31,0.710005,36,31,0.710225,54,24,0.867784
4269,37,31,0.709839,36,31,0.710059,58,24,0.867581
4270,36,31,0.709673,36,31,0.709893,54,24,0.867378
4271,36,31,0.709507,36,31,0.709727,56,23,0.900528
4272,35,31,0.709341,34,31,0.70956,54,24,0.866972
4273,36,31,0.709175,37,31,0.709394,54,23,0.900106
4274,37,31,0.709009,36,31,0.709228,54,25,0.835617
4275,38,31,0.708843,35,31,0.709063,56,24,0.866363
4276,37,31,0.708677,36,31,0.708897,54,24,0.866161
4277,37,31,0.708511,36,31,0.708731,53,23,0.899264
4278,38,31,0.708346,36,31,0.708565,56,25,0.834836
4279,36,31,0.70818,36,31,0.7084,57,24,0.865554
4280,38,31,0.708015,36,31,0.708234,56,24,0.865351
4281,39,31,0.707849,35,31,0.708069,57,24,0.865149
4282,38,31,0.707684,36,31,0.707903,56,24,0.864947
4283,37,31,0.707519,37,31,0.707738,59,24,0.864745
4284,36,31,0.707354,36,31,0.707573,55,25,0.833667
4285,37,31,0.707189,36,31,0.707408,56,23,0.897585
4286,36,31,0.707024,37,31,0.707243,55,25,0.833278
4287,37,31,0.706859,36,31,0.707078,56,25,0.833083
4288,37,31,0.706694,37,31,0.706913,61,25,0.832889
4289,37,31,0.706529,37,31,0.706748,57,24,0.863535
4290,36,31,0.706364,35,31,0.706583,53,24,0.863334
4291,38,31,0.7062,35,31,0.706419,54,24,0.863133
4292,37,31,0.706035,37,31,0.706254,55,24,0.862932
4293,37,31,0.705871,38,31,0.70609,59,24,0.862731
4294,36,31,0.705706,36,31,0.705925,52,23,0.895704
4295,36,31,0.705542,36,31,0.705761,52,24,0.862329
4296,37,31,0.705378,37,31,0.705596,59,24,0.862128
4297,37,31,0.705214,37,31,0.705432,57,24,0.861928
4298,38,31,0.70505,37,31,0.705268,58,25,0.830951
4299,37,31,0.704886,36,31,0.705104,57,24,0.861527
4300,36,31,0.704722,35,31,0.70494,55,23,0.894454
4301,36,31,0.704558,35,31,0.704776,57,24,0.861126
4302,37,31,0.704394,38,31,0.704612,55,25,0.830179
4303,38,31,0.70423,37,31,0.704449,57,24,0.860726
4304,37,31,0.704067,35,31,0.704285,54,24,0.860526
4305,37,31,0.703903,35,31,0.704121,53,24,0.860326
4306,36,31,0.70374,36,31,0.703958,55,23,0.893208
4307,38,31,0.703576,36,31,0.703794,56,25,0.829215
4308,38,31,0.703413,37,31,0.703631,56,24,0.859727
4309,36,31,0.70325,35,31,0.703468,55,24,0.859527
4310,36,31,0.703087,35,31,0.703305,55,23,0.892379
4311,36,31,0.702923,37,31,0.703141,58,24,0.859129
4312,38,31,0.70276,37,31,0.702978,57,24,0.858929
4313,36,31,0.702598,37,31,0.702815,53,24,0.85873
4314,35,31,0.702435,35,31,0.702652,55,24,0.858531
4315,37,31,0.702272,37,31,0.70249,55,23,0.891345
4316,37,31,0.702109,37,31,0.702327,56,24,0.858133
4317,37,31,0.701946,36,31,0.702164,57,24,0.857935
4318,37,31,0.701784,36,31,0.702001,56,24,0.857736
4319,35,31,0.701621,35,31,0.701839,58,24,0.857537
4320,37,31,0.701459,34,31,0.701676,57,23,0.890313
4321,36,31,0.701297,37,31,0.701514,57,24,0.85714
4322,39,31,0.701134,37,31,0.701352,57,24,0.856942
4323,36,31,0.700972,36,31,0.70119,54,23,0.889696
4324,35,31,0.70081,36,31,0.701027,54,25,0.825955
4325,38,31,0.700648,34,31,0.700865,57,23,0.889284
4326,36,31,0.700486,36,31,0.700703,62,24,0.85615
4327,38,31,0.700324,36,31,0.700541,55,24,0.855952
4328,36,31,0.700162,37,31,0.700379,53,23,0.888668
4329,36,31,0.700001,36,31,0.700218,57,24,0.855556
4330,37,31,0.699839,36,31,0.700056,57,24,0.855359
4331,37,31,0.699677,35,31,0.699894,57,24,0.855161
4332,37,31,0.699516,36,31,0.699733,56,24,0.854964
4333,39,31,0.699354,37,31,0.699571,55,23,0.887642
4334,36,31,0.699193,37,31,0.69941,58,24,0.854569
4335,36,31,0.699032,36,31,0.699249,55,24,0.854372
4336,39,31,0.698871,36,31,0.699087,57,23,0.887028
4337,37,31,0.698709,36,31,0.698926,57,24,0.853978
4338,36,31,0.698548,35,31,0.698765,54,23,0.886619
4339,37,31,0.698387,35,31,0.698604,56,24,0.853585
4340,35,31,0.698227,36,31,0.698443,56,24,0.853388
4341,37,31,0.698066,36,31,0.698282,60,23,0.886006
4342,37,31,0.697905,36,31,0.698121,54,23,0.885802
4343,35,31,0.697744,36,31,0.69796,56,24,0.852798
4344,37,31,0.697584,36,31,0.6978,58,25,0.822152
4345,36,31,0.697423,36,31,0.697639,57,24,0.852406
4346,37,31,0.697263,36,31,0.697479,57,23,0.884987
4347,36,31,0.697102,37,31,0.697318,55,24,0.852014
4348,36,31,0.696942,34,31,0.697158,58,23,0.88458
4349,36,31,0.696782,37,31,0.696998,53,24,0.851622
4350,37,31,0.696621,36,31,0.696837,56,23,0.884173
4351,37,31,0.696461,36,31,0.696677,57,24,0.85123
4352,37,31,0.696301,36,31,0.696517,56,24,0.851035
4353,37,31,0.696141,36,31,0.696357,55,23,0.883564
4354,35,31,0.695981,37,31,0.696197,54,24,0.850644
4355,39,31,0.695822,35,31,0.696037,58,23,0.883158
4356,37,31,0.695662,35,31,0.695878,58,24,0.850253
4357,38,31,0.695502,36,31,0.695718,56,23,0.882753
4358,36,31,0.695343,35,31,0.695558,55,23,0.88255
4359,36,31,0.695183,36,31,0.695399,54,23,0.882348
4360,37,31,0.695024,37,31,0.695239,55,23,0.882145
4361,37,31,0.694864,38,31,0.69508,56,23,0.881943
4362,37,31,0.694705,36,31,0.69492,54,24,0.849084
4363,35,31,0.694546,36,31,0.694761,54,24,0.848889
4364,38,31,0.694387,36,31,0.694602,58,24,0.848695
4365,37,31,0.694227,36,31,0.694443,56,23,0.881135
4366,38,31,0.694068,36,31,0.694284,59,24,0.848306
4367,36,31,0.69391,36,31,0.694125,56,24,0.848112
4368,36,31,0.693751,36,31,0.693966,54,24,0.847918
4369,37,31,0.693592,35,31,0.693807,55,23,0.880328
4370,36,31,0.693433,37,31,0.693648,54,24,0.847529
4371,37,31,0.693275,37,31,0.693489,57,23,0.879925
4372,39,31,0.693116,36,31,0.693331,56,24,0.847142
4373,37,31,0.692957,36,31,0.693172,55,24,0.846948
4374,36,31,0.692799,35,31,0.693014,56,24,0.846754
4375,37,31,0.692641,37,31,0.692855,57,24,0.846561
4376,37,31,0.692482,38,31,0.692697,57,23,0.87892
4377,37,31,0.692324,36,31,0.692539,56,23,0.878719
4378,36,31,0.692166,34,31,0.692381,56,23,0.878518
4379,36,31,0.692008,35,31,0.692223,58,22,0.913451
4380,36,31,0.69185,36,31,0.692064,58,24,0.845594
4381,36,31,0.691692,40,31,0.691907,59,24,0.845401
4382,38,31,0.691534,35,31,0.691749,56,25,0.815022
4383,36,31,0.691376,37,31,0.691591,58,23,0.877516
4384,38,31,0.691219,36,31,0.691433,57,23,0.877316
4385,37,31,0.691061,36,31,0.691275,57,23,0.877116
4386,38,31,0.690904,37,31,0.691118,55,24,0.844438
4387,35,31,0.690746,38,31,0.69096,56,23,0.876716
4388,36,31,0.690589,37,31,0.690803,53,23,0.876516
4389,37,31,0.690431,34,31,0.690645,57,23,0.876317
4390,37,31,0.690274,36,31,0.690488,57,23,0.876117
4391,37,31,0.690117,36,31,0.690331,57,23,0.875918
4392,35,31,0.68996,36,31,0.690174,56,23,0.875718
4393,37,31,0.689803,35,31,0.690016,54,23,0.875519
4394,36,31,0.689646,36,31,0.689859,56,23,0.875319
4395,39,31,0.689489,35,31,0.689702,56,23,0.87512
4396,38,31,0.689332,36,31,0.689546,54,25,0.812427
4397,37,31,0.689175,34,31,0.689389,55,23,0.874722
4398,39,31,0.689018,35,31,0.689232,57,24,0.842134
4399,37,31,0.688862,36,31,0.689075,58,24,0.841942
4400,38,31,0.688705,36,31,0.688919,58,23,0.874126
4401,36,31,0.688549,36,31,0.688762,56,23,0.873927
4402,36,31,0.688392,36,31,0.688606,56,22,0.908678
4403,36,31,0.688236,35,31,0.688449,54,23,0.87353
4404,36,31,0.68808,37,31,0.688293,58,24,0.840986
4405,37,31,0.687924,36,31,0.688137,56,23,0.873134
4406,36,31,0.687767,37,31,0.687981,56,23,0.872936
4407,36,31,0.687611,39,31,0.687824,54,23,0.872737
4408,37,31,0.687455,36,31,0.687668,54,23,0.872539
4409,35,31,0.687299,35,31,0.687512,57,23,0.872342
4410,38,31,0.687144,38,31,0.687357,58,23,0.872144
4411,37,31,0.686988,37,31,0.687201,56,23,0.871946
4412,37,31,0.686832,35,31,0.687045,55,23,0.871748
4413,36,31,0.686676,37,31,0.686889,56,24,0.839271
4414,37,31,0.686521,35,31,0.686734,54,22,0.906208
4415,37,31,0.686365,36,31,0.686578,57,23,0.871156
4416,36,31,0.68621,35,31,0.686423,55,23,0.870959
4417,36,31,0.686055,35,31,0.686267,53,23,0.870762
4418,36,31,0.685899,36,31,0.686112,53,24,0.838321
4419,39,31,0.685744,36,31,0.685957,57,23,0.870367
4420,36,31,0.685589,36,31,0.685801,54,22,0.904977
4421,36,31,0.685434,35,31,0.685646,55,23,0.869974
4422,37,31,0.685279,35,31,0.685491,53,23,0.869777
4423,36,31,0.685124,36,31,0.685336,53,23,0.86958
4424,36,31,0.684969,37,31,0.685181,54,24,0.837184
4425,38,31,0.684814,39,31,0.685027,55,24,0.836995
4426,40,31,0.68466,36,31,0.684872,56,24,0.836806
4427,37,31,0.684505,36,31,0.684717,55,23,0.868795
4428,36,31,0.68435,39,31,0.684562,54,24,0.836428
4429,36,31,0.684196,36,31,0.684408,55,23,0.868402
4430,37,31,0.684041,36,31,0.684253,57,23,0.868206
4431,39,31,0.683887,36,31,0.684099,56,24,0.835862
4432,37,31,0.683733,36,31,0.683945,56,23,0.867814
4433,37,31,0.683578,36,31,0.68379,57,23,0.867619
4434,36,31,0.683424,37,31,0.683636,54,23,0.867423
4435,38,31,0.68327,35,31,0.683482,57,24,0.835108
4436,36,31,0.683116,35,31,0.683328,56,23,0.867032
4437,36,31,0.682962,35,31,0.683174,53,23,0.866837
4438,36,31,0.682808,37,31,0.68302,56,23,0.866641
4439,37,31,0.682654,37,31,0.682866,57,23,0.866446
4440,38,31,0.682501,36,31,0.682712,58,24,0.834168
4441,37,31,0.682347,35,31,0.682559,58,22,0.900698
4442,37,31,0.682193,36,31,0.682405,56,22,0.900495
4443,38,31,0.68204,36,31,0.682251,56,23,0.865666
4444,38,31,0.681886,36,31,0.682098,59,23,0.865471
4445,35,31,0.681733,36,31,0.681944,54,23,0.865276
4446,36,31,0.68158,35,31,0.681791,54,23,0.865082
4447,35,31,0.681426,36,31,0.681638,59,25,0.80311
4448,38,31,0.681273,37,31,0.681484,55,23,0.864693
4449,37,31,0.68112,36,31,0.681331,57,22,0.899078
4450,36,31,0.680967,37,31,0.681178,54,24,0.832293
4451,36,31,0.680814,36,31,0.681025,55,23,0.86411
4452,36,31,0.680661,37,31,0.680872,58,23,0.863916
4453,36,31,0.680508,36,31,0.680719,58,24,0.831732
4454,36,31,0.680355,36,31,0.680566,59,24,0.831546
4455,37,31,0.680203,36,31,0.680414,57,23,0.863334
4456,36,31,0.68005,35,31,0.680261,57,24,0.831172
4457,36,31,0.679897,36,31,0.680108,55,22,0.897465
4458,37,31,0.679745,37,31,0.679956,54,23,0.862753
4459,37,31,0.679593,36,31,0.679803,55,24,0.830613
4460,36,31,0.67944,35,31,0.679651,56,23,0.862366
4461,36,31,0.679288,36,31,0.679498,54,23,0.862173
4462,37,31,0.679136,35,31,0.679346,55,23,0.86198
4463,36,31,0.678983,36,31,0.679194,56,23,0.861787
4464,37,31,0.678831,37,31,0.679042,56,22,0.896057
4465,36,31,0.678679,37,31,0.67889,56,23,0.861401
4466,38,31,0.678527,36,31,0.678738,56,24,0.829311
4467,37,31,0.678375,37,31,0.678586,55,22,0.895456
4468,37,31,0.678224,36,31,0.678434,53,22,0.895255
4469,36,31,0.678072,36,31,0.678282,57,23,0.86063
4470,38,31,0.67792,38,31,0.67813,56,22,0.894855
4471,37,31,0.677769,37,31,0.677979,57,24,0.828384
4472,37,31,0.677617,37,31,0.677827,55,23,0.860052
4473,37,31,0.677465,35,31,0.677675,54,24,0.828013
4474,37,31,0.677314,37,31,0.677524,56,23,0.859668
4475,37,31,0.677163,37,31,0.677373,57,22,0.893855
4476,38,31,0.677011,36,31,0.677221,55,23,0.859284
4477,37,31,0.67686,37,31,0.67707,51,24,0.827274
4478,36,31,0.676709,36,31,0.676919,58,23,0.8589
4479,35,31,0.676558,35,31,0.676768,56,24,0.826904
4480,38,31,0.676407,38,31,0.676617,58,24,0.82672
4481,37,31,0.676256,37,31,0.676466,56,22,0.892658
4482,36,31,0.676105,35,31,0.676315,56,22,0.892459
4483,36,31,0.675954,36,31,0.676164,56,23,0.857942
4484,37,31,0.675804,37,31,0.676013,58,23,0.857751
4485,38,31,0.675653,38,31,0.675862,59,24,0.825798
4486,37,31,0.675502,38,31,0.675712,55,24,0.825614
4487,37,31,0.675352,37,31,0.675561,55,22,0.891464
4488,37,31,0.675201,36,31,0.675411,58,23,0.856986
4489,38,31,0.675051,36,31,0.67526,56,22,0.891067
4490,38,31,0.6749,37,31,0.67511,57,23,0.856604
4491,37,31,0.67475,36,31,0.674959,55,23,0.856414
4492,35,31,0.6746,37,31,0.674809,56,23,0.856223
4493,38,31,0.67445,36,31,0.674659,57,22,0.890274
4494,36,31,0.6743,37,31,0.674509,54,23,0.855842
4495,37,31,0.67415,37,31,0.674359,57,24,0.823961
4496,36,31,0.674,36,31,0.674209,57,23,0.855461
4497,37,31,0.67385,35,31,0.674059,56,23,0.855271
4498,37,31,0.6737,37,31,0.673909,56,22,0.889284
4499,37,31,0.67355,37,31,0.673759,60,22,0.889086
4500,37,31,0.673401,37,31,0.673609,56,23,0.854701
4501,36,31,0.673251,35,31,0.67346,56,23,0.854511
4502,36,31,0.673102,36,31,0.67331,55,23,0.854321
4503,37,31,0.672952,37,31,0.673161,59,23,0.854131
4504,39,31,0.672803,36,31,0.673011,59,24,0.822314
4505,38,31,0.672653,37,31,0.672862,54,23,0.853752
4506,36,31,0.672504,34,31,0.672712,55,22,0.887705
4507,37,31,0.672355,36,31,0.672563,55,22,0.887508
4508,36,31,0.672206,38,31,0.672414,57,23,0.853184
4509,37,31,0.672057,37,31,0.672265,55,23,0.852995
4510,37,31,0.671908,35,31,0.672116,55,23,0.852806
4511,36,31,0.671759,36,31,0.671967,55,23,0.852617
4512,36,31,0.67161,35,31,0.671818,56,22,0.886525
4513,37,31,0.671461,36,31,0.671669,60,23,0.852239
4514,37,31,0.671312,37,31,0.67152,56,23,0.85205
4515,37,31,0.671163,37,31,0.671372,56,22,0.885936
4516,37,31,0.671015,38,31,0.671223,56,23,0.851673
4517,36,31,0.670866,36,31,0.671074,60,24,0.819948
4518,40,31,0.670718,36,31,0.670926,59,23,0.851296
4519,37,31,0.670569,36,31,0.670777,56,22,0.885152
4520,38,31,0.670421,34,31,0.670629,55,22,0.884956
4521,35,31,0.670273,36,31,0.670481,55,22,0.88476
4522,37,31,0.670125,36,31,0.670332,57,23,0.850543
4523,37,31,0.669976,36,31,0.670184,58,23,0.850355
4524,37,31,0.669828,37,31,0.670036,57,22,0.884173
4525,36,31,0.66968,35,31,0.669888,56,22,0.883978
4526,37,31,0.669532,38,31,0.66974,57,23,0.849791
4527,36,31,0.669384,37,31,0.669592,58,23,0.849603
4528,38,31,0.669237,37,31,0.669444,58,23,0.849416
4529,37,31,0.669089,36,31,0.669296,58,22,0.883197
4530,37,31,0.668941,36,31,0.669148,55,22,0.883002
4531,36,31,0.668793,39,31,0.669001,56,23,0.848853
4532,38,31,0.668646,36,31,0.668853,56,22,0.882613
4533,38,31,0.668498,36,31,0.668706,55,23,0.848479
4534,39,31,0.668351,36,31,0.668558,53,22,0.882223
4535,36,31,0.668204,37,31,0.668411,57,22,0.882029
4536,38,31,0.668056,35,31,0.668263,56,22,0.881834
4537,37,31,0.667909,36,31,0.668116,55,23,0.847731
4538,38,31,0.667762,36,31,0.667969,60,21,0.918172
4539,38,31,0.667615,35,31,0.667822,56,24,0.815973
4540,37,31,0.667468,36,31,0.667675,55,22,0.881057
